task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
arxiv,val,25,25,arxiv:val:000025:37a8f21d03520a0e,0,1030.535744,1030.5108642578125,656.500882,373.765092,87.63603121042252,26.29032637923956,6.649690680205822,472.9978796094656,113.91276931762695,357.6868476867676,53,0,1,0,0,0,0,0,0,0,79.66902446746826,3.9610560536384583,27.221887588500977,3.0608012080192566,cache_bf16,large_h6_n10_s100_wikics_arxiv,37a8f21d03520a0efc07d08cfa1d101490e54a7a2645f3dfadafc92245aa296d,19.105632781982422,94.39171195030212,0,282.4007685184479,0,0,0,0
arxiv,val,26,26,arxiv:val:000026:00f02c2c514ec60b,0,929.025155,929.0008544921875,603.043013,325.699922,67.72921793162823,25.943215005099773,6.3557252287864685,439.99836407601833,94.14198398590088,344.5086097717285,51,0,1,0,0,0,0,0,0,0,62.783905029296875,3.0096960365772247,25.88441562652588,2.4639672935009003,cache_bf16,large_h6_n10_s100_wikics_arxiv,00f02c2c514ec60b5f5723f950fa17e2a742ca96af7fd9770b341d11040c92ef,19.15510368347168,91.06803184747696,0,272.59568160772324,0,0,0,0
arxiv,val,27,27,arxiv:val:000027:8cd62bf318a20ced,0,1022.171209,1022.1464233398438,643.021178,378.781823,67.20728240907192,25.849738158285618,6.4785536378622055,477.1648561581969,114.21577453613281,361.5580825805664,53,0,1,0,0,0,0,0,0,0,79.90316772460938,3.975167989730835,27.261664390563965,3.0757744312286377,cache_bf16,large_h6_n10_s100_wikics_arxiv,8cd62bf318a20ced512be52c3710c221ea086084ec460c0f7c22c64bd8d66dec,19.035327911376953,94.45075219869614,0,286.1426582932472,0,0,0,0
arxiv,val,28,28,arxiv:val:000028:33517413de1e4a97,0,930.180653,930.1564331054688,608.395042,321.498846,67.6393685862422,25.920702144503593,6.486860103905201,445.17288357019424,96.07100677490234,347.7317085266113,52,0,1,0,0,0,0,0,0,0,63.871872901916504,3.074847936630249,26.612735748291016,2.511550188064575,cache_bf16,large_h6_n10_s100_wikics_arxiv,33517413de1e4a9700f5457f04f622ed1542c195cb82455a0fac9ceacb1713a0,19.063039779663086,92.74595201015472,0,274.0487962961197,0,0,0,0
arxiv,val,29,29,arxiv:val:000029:46e60dd09f5fbfe9,0,971.480253,971.455078125,609.966994,361.24738,71.6916797682643,25.842037983238697,6.3613103702664375,440.4401369392872,93.2267837524414,345.8473892211914,52,0,1,0,0,0,0,0,0,0,61.2663049697876,2.9231359660625458,26.62064027786255,2.416702538728714,cache_bf16,large_h6_n10_s100_wikics_arxiv,46e60dd09f5fbfe93e7fb91664a431efd615337292ea6cb1d8678ca53464fa5f,19.054655075073242,92.72284781932831,0,272.17919647693634,0,0,0,0
arxiv,val,30,30,arxiv:val:000030:dfd3d74dd7468378,0,973.072008,973.04638671875,667.928983,304.875329,70.24974096566439,25.915801525115967,6.824367679655552,502.92854104191065,136.1180477142334,365.3681335449219,55,0,1,0,0,0,0,0,0,0,99.34246444702148,5.002880036830902,28.03113603591919,3.7415671944618225,cache_bf16,large_h6_n10_s100_wikics_arxiv,dfd3d74dd7468378b9fe089cfadfa491a6c109bec1089a56d7c8f936713d3b00,19.13417625427246,97.59945595264435,0,286.90285384655,0,0,0,0
arxiv,val,31,31,arxiv:val:000031:2a6403817126e571,0,1122.771114,1122.7451171875,731.411172,391.053976,77.54382491111755,26.10671240836382,7.56680965423584,549.0815434604883,138.55907440185547,408.93199920654297,61,0,1,0,0,0,0,0,0,0,98.38374710083008,4.884800016880035,31.555263996124268,3.7352632880210876,cache_bf16,large_h6_n10_s100_wikics_arxiv,2a6403817126e571a35eb47f07b5f765d0f726f05ee913b223d9d38b59039542,19.11801528930664,107.30281603336334,0,320.74719846248627,0,0,0,0
arxiv,val,32,32,arxiv:val:000032:2474123e47f8abf2,0,1105.55705,1105.5308837890625,783.24719,322.028164,94.51873227953911,26.688814163208008,17.425059340894222,575.2477720379829,138.51091194152832,435.15628814697266,61,0,1,0,0,0,0,0,0,0,98.30668830871582,4.932447969913483,31.540767669677734,3.731007993221283,cache_bf16,large_h6_n10_s100_wikics_arxiv,2474123e47f8abf2ca6215adf1cf4e43394b78b20d8e53c3d9b5d131e3a2d17b,19.10063934326172,107.35088023543358,0,346.9060472548008,0,0,0,0
arxiv,val,33,33,arxiv:val:000033:d0850dde7b86cfe1,0,620.545002,620.520751953125,276.449571,343.854762,25.193778797984123,25.845922529697418,2.700546756386757,184.90929063409567,41.28598356246948,142.9477767944336,21,0,1,0,0,0,0,0,0,0,28.17900800704956,1.339232012629509,10.631839990615845,1.1359035521745682,cache_bf16,large_h6_n10_s100_wikics_arxiv,d0850dde7b86cfe159626acbef6f22b442fc7f70a4212000a334b9de68dcb245,19.078336715698242,42.83718413114548,0,119.18892937898636,0,0,0,0
arxiv,val,34,34,arxiv:val:000034:4eaa40c7c921d8f4,0,930.882127,930.8579711914062,608.229684,322.388065,66.32466334849596,25.970488786697388,6.462368182837963,446.58797327429056,96.17731380462646,349.03612899780273,52,0,1,0,0,0,0,0,0,0,63.953439712524414,3.0711039900779724,26.638783931732178,2.5139861702919006,cache_bf16,large_h6_n10_s100_wikics_arxiv,4eaa40c7c921d8f493a070722e1afd120044800ebc12cc5d04fef0e8a727b48a,19.108736038208008,92.6764160990715,0,275.46844893693924,0,0,0,0
arxiv,val,35,35,arxiv:val:000035:4456808cd3029e36,0,1066.888125,1066.8634033203125,723.990431,342.624023,75.99459681659937,25.98380111157894,7.678561843931675,543.0066743865609,123.18841743469238,418.2073287963867,62,0,1,0,0,0,0,0,0,0,83.99676704406738,4.104703962802887,31.83561658859253,3.2513298392295837,cache_bf16,large_h6_n10_s100_wikics_arxiv,4456808cd3029e36c6cd674805dfba1b0df5470dc0b6229da27fb0db573093a9,19.186208724975586,108.8392319381237,0,328.5543055832386,0,0,0,0
arxiv,val,36,36,arxiv:val:000036:2b915ea34f5ecb41,0,1073.553208,1073.5269775390625,764.967585,308.1874,79.77373339235783,26.61028504371643,7.932981476187706,577.3721560835838,141.78332710266113,433.9416961669922,64,0,1,0,0,0,0,0,0,0,100.01455879211426,5.0660480260849,32.887328147888184,3.8153921365737915,cache_bf16,large_h6_n10_s100_wikics_arxiv,2b915ea34f5ecb4195b7e648f39cc228565d57fb08ef7d137fd23d150f968b8c,19.109344482421875,112.21856009960175,0,340.8324805498123,0,0,0,0
arxiv,val,37,37,arxiv:val:000037:614f76a891d0d5a3,0,1017.256764,1017.231689453125,708.346294,308.612302,72.79402483254671,25.865391828119755,9.285076521337032,531.4605832099915,131.75609397888184,398.13446044921875,60,0,1,0,0,0,0,0,0,0,92.75679969787598,4.5870720744133,30.86636734008789,3.545854866504669,cache_bf16,large_h6_n10_s100_wikics_arxiv,614f76a891d0d5a3b29923cdfe9627edcfe1f02f6c18878cfe56320dda43f363,19.08255958557129,105.64748772978783,0,311.5695323050022,0,0,0,0
